DETAIL_LAB_PROCEDURE_ID,n_valid_patients,abnormal_rate_patients,abnormal_rate_patients_pos,abnormal_rate_patients_neg,delta_abnormal_pat,rr_abnormal_pat,lab_score_pat,n_patients_with_lab,n_encounters_with_lab
6577,3867.0,0.2156710628394104,0.1666666666666666,0.2162869861220214,-0.049620319455354805,0.7705811138014527,0.4098882944018378,4900.0,4964.0
568,6035.0,0.0687655343827672,0.0227272727272727,0.0697950194816195,-0.047067746754346794,0.325628861429832,0.4097481196892475,6294.0,6343.0
2415,957910.0,0.3974809742042572,0.3681697197432284,0.3978771309102605,-0.029707411167032127,0.925335213162245,0.40914562185070447,960019.0,1528503.0
977,3571.0,0.6202744329319518,0.5714285714285714,0.6213508872352604,-0.049922315806689044,0.9196551951042968,0.40840852196326755,3860.0,4187.0
15420,51717.0,0.3232399404451148,0.3601694915254237,0.3225533255864337,0.03761616593899003,1.1166199910374515,0.40826935771298284,51717.0,67808.0
141,796.0,0.1369346733668341,0.0769230769230769,0.1379310344827586,-0.06100795755968169,0.5576923076923076,0.4075852987060343,918.0,946.0
876,13766.0,0.2732819991282871,0.2307692307692307,0.2734836873220932,-0.04271445655286252,0.8438135123483401,0.4070700396989714,13766.0,19485.0
1659,80932.0,0.4349330301981911,0.4707317073170731,0.4347507513474578,0.035980955969615314,1.0827622628784348,0.4066343457458304,96801.0,145559.0
2100,2612.0,0.3254211332312404,0.375,0.3235294117647059,0.0514705882352941,1.159090909090909,0.4049836754312079,2992.0,3184.0
1125,7329.0,0.4508118433619866,0.4059405940594059,0.4514388489208633,-0.045498254861457366,0.899215021103704,0.4049222199038425,7871.0,8130.0
2652,1535.0,0.0762214983713355,0.1304347826086956,0.0753968253968253,0.0550379572118703,1.729977116704807,0.40381001992283155,1601.0,1670.0
17276,7078.0,0.6532918903645097,0.6086956521739131,0.654178674351585,-0.04548302217767197,0.9304730894464662,0.40320189449442817,7078.0,8504.0
999,216.0,0.074074074074074,0.0,0.0747663551401869,-0.0747663551401869,0.0,0.40223531615255764,242.0,246.0
20801,1749.0,0.0531732418524871,0.0,0.0537883169462116,-0.0537883169462116,0.0,0.4016573217023319,1761.0,1843.0
2435,8947.0,0.0755560523080362,0.0319148936170212,0.0760194284423359,-0.044104534825314706,0.4198254876545153,0.4013153359430461,8950.0,9662.0
1357,174206.0,0.5836940174276432,0.5513489004760825,0.5845342913513354,-0.03318539087525285,0.943227640591394,0.4004812813623031,174677.0,190573.0
2405,15052.0,0.5186686154663832,0.4775280898876404,0.5191609519967729,-0.04163286210913253,0.9198074085714534,0.4004803471290156,15052.0,16736.0
192,153.0,0.0784313725490196,0.0,0.0794701986754966,-0.0794701986754966,0.0,0.40028762403287077,186.0,186.0
1727,331.0,0.066465256797583,0.0,0.06875,-0.06875,0.0,0.3991030291130086,334.0,336.0
14382,3572.0,0.2273236282194848,0.2747252747252747,0.2260844584889399,0.04864081623633479,1.2151444489436867,0.3979383418950117,3700.0,3755.0
6981,1157.0,0.372515125324114,0.4285714285714285,0.3721739130434782,0.056397515527950304,1.1515353805073432,0.3978534341356962,1333.0,1408.0
664,484.0,0.0640495867768595,0.0,0.0643153526970954,-0.0643153526970954,0.0,0.3977357170519956,556.0,558.0
11739,291.0,0.0687285223367697,0.0,0.0699300699300699,-0.0699300699300699,0.0,0.39697579036841113,291.0,291.0
833,326626.0,0.0922063767122029,0.062978308554716,0.0941651884447145,-0.031186879889998492,0.6688066959234231,0.39596653228309026,350526.0,397931.0
2602,612.0,0.0604575163398692,0.0,0.0615640599001663,-0.0615640599001663,0.0,0.395140603377104,662.0,670.0
18,61529.0,0.7876448503957484,0.8232044198895028,0.7875399361022364,0.03566448378726639,1.0452859368170968,0.393282253761207,62368.0,66842.0
23102,257.0,0.0428015564202334,0.1111111111111111,0.0403225806451612,0.0707885304659499,2.7555555555555618,0.39308584875341246,257.0,262.0
23103,257.0,0.0428015564202334,0.1111111111111111,0.0403225806451612,0.0707885304659499,2.7555555555555618,0.39308584875341246,257.0,262.0
17540,349.0,0.9226361031518624,0.8571428571428571,0.9239766081871345,-0.06683375104427736,0.9276672694394213,0.3915076460807658,349.0,649.0
1312,55801.0,0.2920556979265604,0.3275109170305676,0.2917622824928175,0.035748634537750124,1.1225265796261041,0.3907170244848489,55801.0,59522.0
12963,366.0,0.0655737704918032,0.0,0.0661157024793388,-0.0661157024793388,0.0,0.3904371469788144,366.0,367.0
2719,9086.0,0.1074180057230904,0.1494252873563218,0.1065978456014362,0.04282744175488559,1.401766485178464,0.3903550048887769,11571.0,12543.0
2236,28690.0,0.2704775182990589,0.3078880407124681,0.2699579460720218,0.03793009464044633,1.1405037161985483,0.389327340729436,30490.0,35671.0
1926,369.0,0.6856368563685636,0.75,0.6842105263157895,0.06578947368421051,1.096153846153846,0.3890462503709387,394.0,421.0
1604,2061177.0,0.1235886098088616,0.1499015716268112,0.1231869923504696,0.02671457927634159,1.2168620141348856,0.3883976105381625,2176644.0,2782268.0
655,575.0,0.0608695652173913,0.0,0.0610820244328097,-0.0610820244328097,0.0,0.38824392342819536,599.0,605.0
2013,6986.0,0.495276266819353,0.5384615384615384,0.4947063089195069,0.04375522954203154,1.0884468800036082,0.3873128278311227,8008.0,8390.0
190,5033.0,0.0566262666401748,0.0120481927710843,0.0573737373737373,-0.045325544602653,0.2099949092143217,0.3863535903901595,5241.0,5567.0
2055,163.0,0.0736196319018405,0.0,0.0754716981132075,-0.0754716981132075,0.0,0.3848955794584299,163.0,166.0
2052,163.0,0.0736196319018405,0.0,0.0754716981132075,-0.0754716981132075,0.0,0.3848955794584299,163.0,166.0
6873,1203.0,0.0897755610972568,0.1397849462365591,0.0855855855855855,0.054199360650973596,1.6332767402376922,0.38445799556074567,8223.0,8395.0
6930,1523.0,0.0787918581746552,0.1304347826086956,0.078,0.05243478260869559,1.6722408026755846,0.38429943677884254,1841.0,1846.0
1241,388.0,0.0618556701030927,0.0,0.064343163538874,-0.064343163538874,0.0,0.3837155609834925,392.0,397.0
7187,2788.0,0.2406743185078909,0.2875,0.2392909896602658,0.04820901033973418,1.2014660493827163,0.3824632132587777,2936.0,3561.0
2569,917.0,0.0556161395856052,0.0,0.056043956043956,-0.056043956043956,0.0,0.3823429306831261,925.0,936.0
617,647.0,0.1221020092735703,0.1785714285714285,0.1195476575121163,0.0590237710593122,1.4937258687258683,0.38211344232450783,929.0,1004.0
7082,1061.0,0.0970782280867106,0.0434782608695652,0.0982658959537572,-0.054787635084192,0.44245524296675187,0.3817552666481052,1110.0,1125.0
7743,338.0,0.0650887573964497,0.0,0.0654761904761904,-0.0654761904761904,0.0,0.38146429274514804,338.0,339.0
1809,125298.0,0.060296253731105,0.0282708744247205,0.0606897888945442,-0.0324189144698237,0.46582588174502537,0.3805480710968497,129382.0,136240.0
1648,1444.0,0.3123268698060942,0.2608695652173913,0.3131597466572836,-0.05229018143989228,0.8330239374694676,0.3804562800946676,1702.0,1723.0
1323,6040.0,0.7377483443708609,0.7804878048780488,0.7368598952171709,0.04362790966087793,1.0592078764824346,0.37983875360383046,6095.0,7143.0
6964,2538.0,0.5019700551615445,0.55,0.5015885623510723,0.048411437648927746,1.096516231195566,0.37952270389587006,2554.0,3047.0
1510,96661.0,0.1226554660100764,0.0899908172635445,0.1230276650064872,-0.03303684774294269,0.7314681397781493,0.3792291703403069,222375.0,268729.0
1696,385.0,0.0623376623376623,0.0,0.0634920634920634,-0.0634920634920634,0.0,0.37814840441046493,387.0,391.0
1008,217634.0,0.2088506391464569,0.178907344406644,0.2095543108678169,-0.030646966461172903,0.8537516773849407,0.3766688283705013,224721.0,237540.0
592,7295.0,0.6570253598355038,0.6987951807228916,0.6565446478092068,0.042250532913684746,1.0643528708286154,0.3758219350272888,8844.0,9018.0
1460,16916.0,0.3893946559470324,0.3514492753623188,0.3900240384615384,-0.03857476309921959,0.901096447153927,0.3755667601201316,19506.0,20900.0
2244,10507.0,0.3487199010183687,0.3885714285714285,0.3480449090205187,0.0405265195509098,1.1164404894327031,0.3752712002889325,10607.0,10722.0
7173,478.0,0.0606694560669456,0.0,0.060796645702306,-0.060796645702306,0.0,0.3752186946015017,725.0,725.0
1320,993.0,0.4008056394763343,0.4545454545454545,0.40020366598778,0.054341788557674464,1.1357853342586166,0.37505274396476634,1059.0,1383.0
7066,36675.0,0.011042944785276,0.0448617631716223,0.0091777432533517,0.035684019918270596,4.888103963383247,0.3750346912220462,50032.0,57448.0
2715,2011.0,0.1367478866235703,0.1839080459770115,0.1346153846153846,0.04929266136162688,1.3661740558292284,0.3749635832144071,2011.0,2051.0
2407,587.0,0.9420783645655876,1.0,0.9412780656303972,0.058721934369602824,1.0623853211009175,0.3744537413273809,587.0,596.0
1280,1173.0,0.4526854219948849,0.4,0.4529109589041096,-0.05291095890410957,0.8831758034026466,0.37398375823970964,1173.0,1212.0
6796,403.0,0.0620347394540942,0.0,0.0621890547263681,-0.0621890547263681,0.0,0.3732223182811657,591.0,593.0
1511,196020.0,0.4203295582083461,0.4505229283990346,0.4199417156675313,0.03058121273150327,1.0728225170078471,0.3726619572819014,198084.0,294502.0
1682,17478.0,0.5471449822634169,0.5843230403800475,0.5462273553379844,0.038095685042063065,1.0697432757070375,0.3721474304698498,17484.0,18355.0
823,214.0,0.1822429906542056,0.25,0.1809523809523809,0.06904761904761911,1.3815789473684215,0.3708297686088151,273.0,275.0
16488,1528.0,0.4764397905759162,0.5263157894736842,0.4758117958913188,0.0505039935823654,1.1061427943116844,0.3703139273197751,1528.0,1578.0
6553,4130.0,0.4319612590799031,0.4761904761904761,0.4317352153808713,0.044455260809604824,1.1029688087185265,0.3701467172461601,4130.0,4708.0
581,607.0,0.1894563426688632,0.1333333333333333,0.1908783783783783,-0.057545045045044985,0.6985250737463129,0.368873802329359,697.0,709.0
1243,3472.0,0.7111175115207373,0.6666666666666666,0.7118197776477472,-0.045153110981080546,0.9365666529661597,0.36812311160722705,5029.0,5167.0
946,42409.0,0.768634016364451,0.8023255813953488,0.767793701815018,0.03453187958033077,1.0449754660642558,0.3679419928295973,56695.0,64628.0
1317,90286.0,0.1443745431185344,0.1759656652360515,0.1437933562686819,0.03217230896736961,1.2237398848056287,0.36711013479983706,90910.0,98056.0
1556,46956.0,0.1427080671266717,0.109090909090909,0.1431064948498039,-0.03401558575889489,0.7623057863684269,0.36590523313703033,54048.0,58691.0
17599,7153.0,0.6998462183699147,0.6594202898550725,0.7006414825374199,-0.04122119268234736,0.941166497117667,0.36585568319995027,7153.0,8595.0
12721,104.0,0.0769230769230769,0.0,0.0784313725490196,-0.0784313725490196,0.0,0.36501649805157044,104.0,105.0
14,58256.0,0.2648997528151606,0.2325102880658436,0.2657311877178774,-0.033220899652033814,0.8749830611252756,0.3645202925214728,58297.0,74348.0
1180,8255.0,0.0926711084191399,0.0526315789473684,0.0930431593104291,-0.0404115803630607,0.5656684418009544,0.364459737472024,11867.0,12417.0
6963,553.0,0.8571428571428571,0.8,0.8576642335766423,-0.0576642335766423,0.9327659574468086,0.3642744600387118,554.0,588.0
1618,22265.0,0.2090725353694139,0.2452830188679245,0.2088993185613069,0.03638370030661761,1.1741685925889696,0.3642305339090758,25193.0,28591.0
799,75218.0,0.7267675290488979,0.6967832659518369,0.7292209006313912,-0.032437634679554295,0.9555174095374003,0.364214924229347,95572.0,103958.0
2270,217.0,0.5668202764976958,0.5,0.5674418604651162,-0.06744186046511624,0.8811475409836066,0.36314036469972905,258.0,263.0
2489,3395.0,0.0933726067746686,0.1372549019607843,0.0927033492822966,0.044551552678487705,1.480581910183429,0.36221987436311215,5538.0,5616.0
8369,283.0,0.0636042402826855,0.0,0.0640569395017793,-0.0640569395017793,0.0,0.36185600102100224,12292.0,13037.0
927,369038.0,0.1043334290777643,0.1308323668480685,0.1026195834054584,0.028212783442610107,1.2749259206319234,0.36165001113342643,396214.0,448643.0
1105,211.0,0.0663507109004739,0.0,0.0673076923076923,-0.0673076923076923,0.0,0.3605394607952316,276.0,279.0
7795,2686.0,0.0949367088607595,0.05,0.0956160241874527,-0.0456160241874527,0.5229249011857711,0.36019236563109924,2715.0,2757.0
15613,823.0,0.7339003645200486,0.7857142857142857,0.7320754716981132,0.05363881401617254,1.0732695139911634,0.3601401443266808,841.0,908.0
2688,1458.0,0.0308641975308641,0.0789473684210526,0.0295774647887323,0.0493699036323203,2.6691729323308344,0.35968475621320845,1458.0,1476.0
6916,1189.0,0.0504625735912531,0.0,0.0507614213197969,-0.0507614213197969,0.0,0.3594775932033283,1189.0,1199.0
1274,67681.0,0.6316100530429515,0.6635135135135135,0.631257375898179,0.032256137615334524,1.051098234803893,0.3587713274058592,68268.0,76198.0
20776,1277.0,0.0493343774471417,0.0,0.0501193317422434,-0.0501193317422434,0.0,0.3585061678608281,1277.0,1337.0
308,231.0,0.0649350649350649,0.0,0.0657894736842105,-0.0657894736842105,0.0,0.35833798497804653,2521.0,2639.0
905,960952.0,0.2764508529042033,0.2507495502698381,0.2767212859615582,-0.02597173569172012,0.9061447853515393,0.35777834017526217,1002631.0,1184880.0
1680,4114.0,0.3762761302868255,0.4186046511627907,0.3758290346352247,0.04277561652756601,1.1138166894664845,0.3559955391737162,4130.0,5079.0
1135,241738.0,0.3349825017167346,0.3065088757396449,0.3351829634073185,-0.028674087667673598,0.9144524310657506,0.3554329199708813,292302.0,360128.0
861,339.0,0.0589970501474926,0.0,0.0609756097560975,-0.0609756097560975,0.0,0.3554235132689147,339.0,342.0
8758,976.0,0.0512295081967213,0.0,0.0515463917525773,-0.0515463917525773,0.0,0.3548704459815866,978.0,1012.0
522,779.0,0.0526315789473684,0.0,0.0531088082901554,-0.0531088082901554,0.0,0.3536671641282758,781.0,792.0
2057,163.0,0.0674846625766871,0.0,0.0691823899371069,-0.0691823899371069,0.0,0.35282094783689416,163.0,166.0
2054,163.0,0.0674846625766871,0.0,0.0691823899371069,-0.0691823899371069,0.0,0.35282094783689416,163.0,166.0
969,767.0,0.4524119947848761,0.4,0.4531043593130779,-0.05310435931307789,0.8827988338192421,0.3528141971896118,833.0,864.0
1660,1033331.0,0.1138454183606221,0.1389436476106315,0.1134829475172291,0.0254607000934024,1.2243570567246407,0.3525873899460374,1147214.0,1472776.0
2937,644.0,0.1444099378881987,0.0909090909090909,0.1453396524486571,-0.0544305615395662,0.6254940711462453,0.35212492748321045,644.0,655.0
1515,153148.0,0.1562344921252644,0.1855828220858895,0.1561090126954149,0.029473809390474587,1.1888027403515842,0.3518927201394293,153787.0,205643.0
774,5903.0,0.4169066576317127,0.4567901234567901,0.4163517691514943,0.0404383543052958,1.0971254532860695,0.35114181401106387,6604.0,6704.0
1456,51257.0,0.123339251224223,0.1551956815114709,0.1228719613587774,0.0323237201526935,1.2630683175823207,0.35053868773878955,52432.0,66506.0
2622,4930.0,0.0766734279918864,0.1170212765957446,0.075889164598842,0.0411321119969026,1.542002434923763,0.3497585680935063,12257.0,13631.0
1474,409254.0,0.4956970487765544,0.5223281485198193,0.4953022131299981,0.027025935389821232,1.0545645359002827,0.3492316697787463,409276.0,603996.0
1675,1362.0,0.2569750367107195,0.3043478260869565,0.2561613144137416,0.04818651167321486,1.1881100266193432,0.3477834221722129,1400.0,1461.0
1706,3226.0,0.0427774333539987,0.0,0.0430308699719363,-0.0430308699719363,0.0,0.3476596602753877,3445.0,3673.0
7797,187961.0,0.3720559052143796,0.4001258257313621,0.3715729887110216,0.02855283702034045,1.076843144921243,0.34674551268685727,188069.0,245297.0
1504,652882.0,0.4811236946339461,0.4556514913657771,0.4815276416312686,-0.025876150265491504,0.9462623782555224,0.3464597406266136,656556.0,1000363.0
7139,100536.0,0.4970458343280019,0.5267489711934157,0.4966824739984494,0.03006649719496629,1.060534644906879,0.346314366321784,100536.0,143032.0
2081,1253.0,0.0478850758180367,0.0,0.0485044462409054,-0.0485044462409054,0.0,0.34603526537718016,1253.0,1272.0
990,510.0,0.0549019607843137,0.0,0.0554455445544554,-0.0554455445544554,0.0,0.34577890797169025,527.0,541.0
1399,443411.0,0.7144613011404769,0.7405027618081389,0.7139296727573986,0.026573089050740295,1.0372208777205008,0.34551007039311343,443439.0,496014.0
574,9178.0,0.1582044018304641,0.1954887218045112,0.1576561636263128,0.03783255817819842,1.2399687859199193,0.34520974275656924,10657.0,10851.0
247,4528.0,0.0618374558303886,0.0217391304347826,0.0626690712353471,-0.040929940800564495,0.34688770722552414,0.34455873787872643,5007.0,5070.0
1476,125057.0,0.4888810702319742,0.5175958877026493,0.4882883912248629,0.02930749647778641,1.0600208749674942,0.3439683968822623,125057.0,193605.0
4023,1028.0,0.3258754863813229,0.375,0.3254901960784314,0.04950980392156862,1.1521084337349397,0.3434169687839406,1818.0,1836.0
7131,475.0,0.0547368421052631,0.0,0.0556745182012847,-0.0556745182012847,0.0,0.3432566685439329,1243.0,1332.0
1123,34401.0,0.2857184384174878,0.2533333333333333,0.2861476834261141,-0.032814350092780775,0.8853237261966032,0.34277443458697404,34990.0,37368.0
903,60684.0,0.3879770614989124,0.3584327086882453,0.3894786056901418,-0.031045897001896527,0.9202885690039782,0.341922491135262,78587.0,96445.0
1689,23651.0,0.4905078009386495,0.4570446735395189,0.4909246575342466,-0.03387998399472769,0.9309874061635125,0.3412121949888058,25736.0,27560.0
249,359.0,0.3454038997214484,0.4,0.3421828908554572,0.0578171091445428,1.1689655172413793,0.34031751922248704,380.0,392.0
1997,4118.0,0.3406993686255464,0.3,0.3407984420642648,-0.040798442064264806,0.8802857142857143,0.33958035306413964,5130.0,6384.0
309,4433.0,0.0399278141213625,0.0,0.0404109589041095,-0.0404109589041095,0.0,0.3393331411098616,4548.0,4874.0
20783,454.0,0.013215859030837,0.0666666666666666,0.0113895216400911,0.0552771450265755,5.853333333333335,0.33831256803312737,454.0,461.0
1214,750.0,0.2826666666666667,0.3333333333333333,0.282258064516129,0.05107526881720431,1.180952380952381,0.3381900736116091,752.0,780.0
7802,114.0,0.0701754385964912,0.0,0.0707964601769911,-0.0707964601769911,0.0,0.33592439846819444,150.0,152.0
12592,156.0,0.0641025641025641,0.0,0.0662251655629139,-0.0662251655629139,0.0,0.3348507155859806,156.0,179.0
3081,292.0,0.0582191780821917,0.0,0.0588235294117647,-0.0588235294117647,0.0,0.3341278005304157,293.0,295.0
8938,38795.0,0.3453022296687718,0.3763676148796498,0.3449319213313161,0.0314356935483337,1.0911359361203885,0.3321518148408106,38795.0,48921.0
7133,90485.0,0.4115599270597336,0.440251572327044,0.41115084124511,0.029100731081934006,1.0707787219741707,0.33212520107009924,90485.0,132351.0
2483,446.0,0.0538116591928251,0.0,0.0544217687074829,-0.0544217687074829,0.0,0.3321120323599216,446.0,450.0
6467,6821.0,0.2939451693300102,0.2567567567567567,0.2943530457981325,-0.0375962890413758,0.8722748428186493,0.3318965794068061,8669.0,9063.0
3701,116.0,0.0689655172413793,0.0,0.0695652173913043,-0.0695652173913043,0.0,0.33128166502940887,120.0,120.0
6638,1436.0,0.1448467966573816,0.1,0.1454802259887005,-0.045480225988700496,0.6873786407766994,0.33065547306743537,1954.0,2017.0
1882,745.0,0.4510067114093959,0.5,0.4502046384720327,0.04979536152796732,1.1106060606060608,0.32938265267044686,801.0,820.0
2539,1987.0,0.042778057372924,0.0,0.0433673469387755,-0.0433673469387755,0.0,0.3293699861803082,1987.0,2164.0
14215,504.0,0.5476190476190477,0.6,0.5470941883767535,0.05290581162324648,1.0967032967032966,0.3293153156971332,504.0,513.0
271,4925.0,0.0698477157360406,0.0319148936170212,0.0705858000413992,-0.038670906424377996,0.4521432582516998,0.3287909739937723,4925.0,5290.0
8378,1244.0,0.0458199356913183,0.0,0.0461165048543689,-0.0461165048543689,0.0,0.32866729458513894,2051.0,2216.0
1307,1366.0,0.1881405563689604,0.1428571428571428,0.188373804267844,-0.04551666141070121,0.7583705357142854,0.32864731118484963,1868.0,2252.0
4164,780.0,0.2846153846153846,0.3333333333333333,0.2840466926070039,0.049286640726329434,1.1735159817351597,0.32827737444086647,1430.0,1443.0
17384,29145.0,0.0855378281008749,0.1169724770642201,0.0850604340102406,0.0319120430539795,1.3751690598020878,0.3280581309324709,29145.0,35909.0
1443,223523.0,0.4981008665774886,0.4720101781170484,0.4985678049846762,-0.026557626867627804,0.9467321664132643,0.32711756877261355,254011.0,307613.0
6955,2811.0,0.2130914265385983,0.253012048192771,0.2118768328445748,0.041135215348196225,1.1941468295326632,0.32668153450957077,3307.0,3374.0
1756,1746.0,0.0234822451317296,0.0666666666666666,0.023108030040439,0.043558636626227595,2.8850000000000033,0.3251937668307958,1750.0,1771.0
7134,29836.0,0.6258211556508916,0.5949367088607594,0.6264043984564424,-0.03146768959568291,0.9497645775265561,0.3242274817650226,29836.0,34532.0
14016,128549.0,0.2613711503006635,0.2884525479195886,0.2609129024602484,0.02753964545934018,1.1055511061341092,0.32397840543531475,128549.0,161468.0
2120,101.0,0.0693069306930693,0.0,0.07,-0.07,0.0,0.323748096929899,101.0,101.0
151,3719.0,0.0674912610916913,0.0285714285714285,0.0678610206297502,-0.03928959205832171,0.4210285714285708,0.3230185539542082,11244.0,11911.0
1435,241735.0,0.479293441164912,0.4537533512064343,0.4797752666916745,-0.026021915485240188,0.9457622822771249,0.32255729463663957,258654.0,312607.0
6698,41757.0,0.081686902794741,0.0517928286852589,0.0820506605259968,-0.030257831840737902,0.6312298810665752,0.32193262945840584,41757.0,51238.0
2043,674.0,0.0489614243323442,0.0,0.0491803278688524,-0.0491803278688524,0.0,0.3203957061084847,2387.0,2477.0
1441,123701.0,0.7068738328711975,0.6798975672215108,0.7072188244541056,-0.02732125723259471,0.961368028836501,0.3203589732903531,131976.0,145995.0
987,4717.0,0.225567097731609,0.2626262626262626,0.2247726288436552,0.03785363378260739,1.168408555691793,0.3202091975165246,4756.0,4850.0
1432,145304.0,0.5117959588173759,0.4854651162790697,0.5122396708095398,-0.026774554530470118,0.9477304159434669,0.3182581591118779,158757.0,176517.0
2495,1408.0,0.7357954545454546,0.6923076923076923,0.7362007168458782,-0.04389302453818589,0.940378997827878,0.31825232244121077,1521.0,1561.0
6508,7316.0,0.3402132312739201,0.375,0.3392355255761664,0.035764474423833625,1.1054266777133388,0.31823070858796887,7968.0,9066.0
1483,1379.0,0.1385061638868745,0.1818181818181818,0.137803979366249,0.0440142024519328,1.3193971803597477,0.3182155876763836,1510.0,1539.0
1403,11552.0,0.6478531855955678,0.680327868852459,0.6464208242950108,0.033907044557448196,1.0524535152382,0.3171902440467112,11553.0,12376.0
16566,3203.0,0.5385576022478926,0.5,0.5391690453536314,-0.039169045353631415,0.9273529411764707,0.31617861736798214,3203.0,3354.0
986,2935863.0,0.1118665959549202,0.1327594357226382,0.1115765953993376,0.021182840323300603,1.189850212291263,0.31546571104059584,3004568.0,4320833.0
1385,250449.0,0.669166177545129,0.6941236848858096,0.6687716992764204,0.025351985609389116,1.037908281162045,0.315150902711483,251485.0,281629.0
1690,410117.0,0.2693304593567202,0.2452674897119341,0.2696190318736012,-0.0243515421616671,0.9096816645603741,0.3147242061284983,464238.0,544446.0
2663,1536.0,0.2161458333333333,0.1739130434782608,0.216787838730998,-0.042874795252737186,0.8022269353128312,0.31459757215321116,1601.0,1670.0
526,19149.0,0.5361637683429944,0.5046728971962616,0.5365196725640349,-0.03184677536777325,0.9406419242456161,0.31401105206752294,22394.0,30713.0
1457,253779.0,0.4223399099216247,0.3975072924953593,0.4227144731368596,-0.025207180641500293,0.9403683047461232,0.3136837778338834,276775.0,335729.0
1400,388404.0,0.6595889846654515,0.6834334988241443,0.6591096520026264,0.02432384682151789,1.036904097440559,0.31304313841032555,388479.0,437949.0
1309,1762.0,0.3269012485811577,0.2857142857142857,0.3275663206459054,-0.04185203493161971,0.8722334004024145,0.3128344264836149,1853.0,1914.0
17728,887.0,0.0450958286358511,0.0,0.0460299194476409,-0.0460299194476409,0.0,0.31249582246223984,1207.0,1285.0
6800,190125.0,0.0881735700197238,0.0628910108659861,0.0885839818694945,-0.025692971003508397,0.709959177028638,0.31230942627239994,190734.0,286461.0
1470,469116.0,0.1239181780199353,0.1002710027100271,0.1241814850738226,-0.02391048236379549,0.8074553356357324,0.3122376039243994,483523.0,676356.0
640,771.0,0.2334630350194552,0.1875,0.2344370860927152,-0.04693708609271521,0.7997881355932204,0.31208396025364626,780.0,782.0
1156,354.0,0.1949152542372881,0.1428571428571428,0.1959654178674351,-0.053108275010292305,0.7289915966386553,0.3118580464562901,489.0,494.0
6680,100856.0,0.0909018799079876,0.1176029962546816,0.0905437043438068,0.02705929191087479,1.298853378122536,0.3117625209939582,109191.0,153402.0
2266,2525.0,0.4914851485148515,0.4523809523809524,0.4921465968586387,-0.039765644477686324,0.9191995947315097,0.31153965901625863,3099.0,3312.0
15295,1741.0,0.3222286042504307,0.3636363636363636,0.3219653179190751,0.04167104571728847,1.1294271258364614,0.3109822281570188,1773.0,1891.0
1278,75051.0,0.2926809769356837,0.2656343061346039,0.2932998964182522,-0.02766559028364829,0.9056747355812341,0.3105721593610692,75207.0,104312.0
2751,255.0,0.0549019607843137,0.0,0.056,-0.056,0.0,0.3105299368908555,450.0,459.0
558,1087.0,0.0441582336706531,0.0,0.044362292051756,-0.044362292051756,0.0,0.3101854237670634,1087.0,1119.0
6763,1155.0,0.0432900432900432,0.0,0.0439367311072056,-0.0439367311072056,0.0,0.30987350831424954,1287.0,1389.0
1439,2970.0,0.0969696969696969,0.0588235294117647,0.0974114441416893,-0.0385879147299246,0.6038667215137807,0.3085741978710722,2970.0,3199.0
6671,715.0,0.0461538461538461,0.0,0.046742209631728,-0.046742209631728,0.0,0.30726833641600726,715.0,721.0
6507,111552.0,0.1011008318990246,0.1271763815291446,0.1007883444765991,0.0263880370525455,1.2618163557460975,0.30668849803530895,111570.0,155024.0
6597,1992.0,0.0456827309236947,0.0817307692307692,0.0414798206278026,0.0402509486029666,1.9703742203742238,0.3058024088012528,2013.0,2138.0
312,540.0,0.0481481481481481,0.0,0.0485074626865671,-0.0485074626865671,0.0,0.30527780083956774,549.0,555.0
2801,538.0,0.0483271375464684,0.0,0.0485074626865671,-0.0485074626865671,0.0,0.3050981433649883,538.0,540.0
193,11195.0,0.0982581509602501,0.0657894736842105,0.0984800791438079,-0.0326906054595974,0.6680485460225905,0.3047847092859089,15519.0,16971.0
11,61893.0,0.337824955972404,0.3651515151515151,0.3375304166054251,0.027621098546090017,1.0818329169379104,0.3047485112725816,61980.0,75697.0
7900,23595.0,0.1337571519389701,0.1043307086614173,0.1344046433057565,-0.03007393464433919,0.7762433357609221,0.30280941010238743,23606.0,29362.0
6035,536.0,0.1380597014925373,0.0909090909090909,0.139047619047619,-0.048138528138528106,0.6537982565379827,0.30259869615124907,536.0,545.0
6849,683.0,0.9546120058565154,1.0,0.953662182361734,0.046337817638266054,1.04858934169279,0.30249132353706876,684.0,727.0
7135,3648.0,0.2467105263157894,0.2830188679245283,0.2461752433936022,0.0368436245309261,1.1496642149024625,0.30219908795645894,9785.0,10923.0
656,4516.0,0.3691319751992914,0.3333333333333333,0.3692273534635879,-0.03589402013025461,0.9027861294848667,0.3020698355382242,5132.0,5182.0
16149,24122.0,0.3917171047176851,0.3622828784119106,0.3922172098317804,-0.029934331419869786,0.9236791995111371,0.30206497418081835,24122.0,26387.0
1804,473.0,0.5264270613107822,0.48,0.5290178571428571,-0.04901785714285711,0.9073417721518988,0.30200918032237456,512.0,537.0
1633,32201.0,0.2011117667153194,0.2300884955752212,0.2010097232610321,0.029078772314189094,1.1446635110104961,0.30183137099471163,32201.0,32511.0
12088,204.0,0.0539215686274509,0.0,0.056701030927835,-0.056701030927835,0.0,0.30182015345630125,244.0,247.0
566,173.0,0.0578034682080924,0.0,0.0581395348837209,-0.0581395348837209,0.0,0.2999450755357283,175.0,179.0
